Date,Open,High,Low,Close,Adj Close,Volume
2023-10-25,421.890015,421.920013,417.019989,417.549988,414.575806,94223200
2023-10-26,416.450012,417.329987,411.600006,412.549988,409.611420,115156800
2023-10-27,414.190002,414.600006,409.209991,410.679993,407.754761,107367700
2023-10-30,413.559998,416.679993,412.220001,415.589996,412.629761,86562700
2023-10-31,416.179993,418.529999,414.209991,418.200012,415.221191,79665200
2023-11-01,419.200012,423.500000,418.649994,422.660004,419.649445,98068100
2023-11-02,426.579987,430.920013,426.559998,430.760010,427.691742,94938900
2023-11-03,433.140015,436.290009,433.010010,434.690002,431.593750,100110800
2023-11-06,435.470001,436.149994,433.679993,435.690002,432.586609,67831700
2023-11-07,435.690002,437.589996,434.510010,436.929993,433.817749,64256100
2023-11-08,437.549988,438.089996,434.869995,437.250000,434.135498,61746000
2023-11-09,438.429993,438.470001,433.399994,433.839996,430.749786,83174400
2023-11-10,435.980011,440.929993,433.829987,440.609985,437.471558,89462200
2023-11-13,439.230011,441.329987,438.420013,440.190002,437.054535,52236100
2023-11-14,446.320007,450.059998,446.089996,448.730011,445.533752,97176900
2023-11-15,450.109985,451.380005,448.799988,449.679993,446.476929,77327600
2023-11-16,449.220001,450.559998,448.119995,450.230011,447.023041,66665800
2023-11-17,450.239990,451.420013,449.290009,450.790009,447.579071,83133200
2023-11-20,450.529999,455.130005,450.519989,454.260010,451.024323,69936200
2023-11-21,453.179993,454.130005,451.959991,453.269989,450.041382,49244600
2023-11-22,454.980011,456.380005,453.890015,455.019989,451.778900,59394900
2023-11-24,455.070007,455.500000,454.730011,455.299988,452.056915,29737400
2023-11-27,454.649994,455.489990,454.079987,454.480011,451.242767,50506000
2023-11-28,454.079987,456.269989,453.500000,454.929993,451.689545,62115000
2023-11-29,457.149994,458.320007,454.200012,454.609985,451.371826,63146000
2023-11-30,455.480011,456.760010,453.339996,456.399994,453.149078,79752700
2023-12-01,455.769989,459.649994,455.160004,459.100006,455.829865,89097900
2023-12-04,455.600006,459.119995,454.339996,456.690002,453.437042,72430900
2023-12-05,455.260010,457.589996,454.869995,456.600006,453.347687,69793500
2023-12-06,458.809998,458.839996,454.309998,454.760010,451.520782,69124700
2023-12-07,456.910004,458.899994,456.290009,458.230011,454.966064,66995400
2023-12-08,457.459991,460.750000,457.209991,460.200012,456.922028,83080900
2023-12-11,459.690002,462.170013,459.470001,461.989990,458.699280,65002200
2023-12-12,461.630005,464.200012,460.600006,464.100006,460.794250,68327600
2023-12-13,464.489990,470.760010,464.119995,470.500000,467.148651,93278000
2023-12-14,472.500000,473.730011,469.250000,472.010010,468.647919,119026000
2023-12-15,469.489990,470.700012,467.429993,469.329987,467.876282,141319300
2023-12-18,470.980011,472.980011,469.890015,471.970001,470.508118,70375300
2023-12-19,472.529999,474.920013,472.450012,474.839996,473.369232,55761800
2023-12-20,473.959991,475.899994,467.820007,468.260010,466.809601,102921000
2023-12-21,471.329987,472.980011,468.839996,472.700012,471.235870,86667500
2023-12-22,473.859985,475.380005,471.700012,473.649994,472.182892,67126600
2023-12-26,474.070007,476.579987,473.989990,475.649994,474.176697,55387000
2023-12-27,475.440002,476.660004,474.890015,476.510010,475.034058,68000300
2023-12-28,476.880005,477.549988,476.260010,476.690002,475.213501,77158100
2023-12-29,476.489990,477.029999,473.299988,475.309998,473.837769,122234100
2024-01-02,472.160004,473.670013,470.489990,472.649994,471.186005,123623700
2024-01-03,470.429993,471.190002,468.170013,468.790009,467.337982,103585900
2024-01-04,468.299988,470.959991,467.049988,467.279999,465.832642,84232200
2024-01-05,467.489990,470.440002,466.429993,467.920013,466.470673,86060800
2024-01-08,468.429993,474.750000,468.299988,474.600006,473.129974,74879100
2024-01-09,471.869995,474.929993,471.350006,473.880005,472.412201,65931400
2024-01-10,474.160004,477.450012,473.869995,476.559998,475.083893,67310600
2024-01-11,477.589996,478.119995,472.260010,476.350006,474.874542,77940700
2024-01-12,477.839996,478.600006,475.230011,476.679993,475.203522,57944000
2024-01-16,475.260010,476.609985,473.059998,474.929993,473.458923,85014900
2024-01-17,471.820007,472.790009,469.869995,472.290009,470.827118,68843900
2024-01-18,474.010010,477.059998,472.420013,476.489990,475.014099,91856200
2024-01-19,477.649994,482.720001,476.540009,482.429993,480.935699,110733300
2024-01-22,484.010010,485.220001,482.779999,483.450012,481.952576,75844900
2024-01-23,484.010010,485.109985,482.890015,484.859985,483.358185,49945300
2024-01-24,487.809998,488.769989,484.880005,485.390015,483.886566,81765000
2024-01-25,487.579987,488.309998,485.390015,488.029999,486.518372,72525000
2024-01-26,487.589996,489.119995,486.540009,487.410004,485.900299,76641600
2024-01-29,487.730011,491.420013,487.170013,491.269989,489.748322,61322800
2024-01-30,490.559998,491.619995,490.109985,490.890015,489.369537,58618400
2024-01-31,488.619995,489.079987,482.859985,482.880005,481.384338,126011100
2024-02-01,484.630005,489.230011,483.799988,489.200012,487.684753,91891600
2024-02-02,489.649994,496.049988,489.299988,494.350006,492.818787,99147700
2024-02-05,493.700012,494.380005,490.230011,492.549988,491.024353,75757100
2024-02-06,493.519989,494.320007,492.049988,493.980011,492.449951,55918600
2024-02-07,496.290009,498.529999,495.359985,498.100006,496.557190,70556500
2024-02-08,498.100006,498.709991,497.260010,498.320007,496.776489,52343600
2024-02-09,498.839996,501.649994,498.489990,501.200012,499.647583,63979400
2024-02-12,501.170013,503.500000,500.239990,500.980011,499.428253,56502300
2024-02-13,494.529999,497.089996,490.720001,494.079987,492.549622,113099200
2024-02-14,496.790009,499.070007,494.399994,498.570007,497.025726,68387800
2024-02-15,499.290009,502.200012,498.799988,502.010010,500.455078,61683000
2024-02-16,501.700012,502.869995,498.750000,499.510010,497.962830,75461200
2024-02-20,497.720001,498.410004,494.450012,496.760010,495.221344,71736700
2024-02-21,495.420013,497.369995,493.559998,497.209991,495.669922,59603800
2024-02-22,504.010010,508.489990,503.019989,507.500000,505.928070,76402500
2024-02-23,509.269989,510.130005,507.100006,507.850006,506.276978,61321800
2024-02-26,508.299988,508.750000,505.859985,505.989990,504.422729,50386700
2024-02-27,506.700012,507.160004,504.750000,506.929993,505.359833,48854500
2024-02-28,505.329987,506.859985,504.959991,506.260010,504.691925,56506600
2024-02-29,508.070007,509.739990,505.350006,508.079987,506.506256,83924800
2024-03-01,508.980011,513.289978,508.559998,512.849976,511.261475,76805900
2024-03-04,512.030029,514.200012,512.000000,512.299988,510.713196,49799300
2024-03-05,510.239990,510.700012,504.910004,507.179993,505.609039,72855600
2024-03-06,510.549988,512.070007,508.420013,509.750000,508.171082,68382400
2024-03-07,513.140015,515.890015,509.809998,514.809998,513.215393,58652100
2024-03-08,515.460022,518.219971,511.130005,511.720001,510.134979,86425500
2024-03-11,510.480011,511.880005,508.500000,511.279999,509.696350,62557200
2024-03-12,513.450012,517.380005,510.859985,516.780029,515.179321,73114400
2024-03-13,517.109985,517.289978,514.489990,515.969971,514.371826,55104100
2024-03-14,516.969971,517.130005,511.820007,514.950012,513.354980,110171800
2024-03-15,510.209991,511.700012,508.119995,509.829987,509.829987,107585800
2024-03-18,514.000000,515.479980,512.440002,512.859985,512.859985,88893300
2024-03-19,512.150024,516.000000,511.119995,515.710022,515.710022,60755300
2024-03-20,515.770020,520.619995,515.080017,520.479980,520.479980,69594600
2024-03-21,523.390015,524.109985,521.909973,522.200012,522.200012,60256100
2024-03-22,522.109985,522.609985,520.969971,521.210022,521.210022,79023000
2024-03-25,519.799988,520.950012,519.609985,519.770020,519.770020,48512100
2024-03-26,521.229980,521.580017,518.400024,518.809998,518.809998,65463700
2024-03-27,521.710022,523.210022,519.489990,523.169983,523.169983,82999800
2024-03-28,523.210022,524.609985,522.780029,523.070007,523.070007,96294900
2024-04-01,523.830017,524.380005,520.969971,522.159973,522.159973,62477500
2024-04-02,518.239990,518.979980,516.479980,518.840027,518.840027,74230300
2024-04-03,517.719971,520.950012,517.669983,519.409973,519.409973,59155800
2024-04-04,523.520020,523.869995,512.760010,513.070007,513.070007,96858100
2024-04-05,514.460022,520.440002,514.010010,518.429993,518.429993,74482100
2024-04-08,519.150024,520.179993,517.890015,518.719971,518.719971,48401800
2024-04-09,520.500000,520.750000,514.349976,519.320007,519.320007,68124400
2024-04-10,513.479980,516.159973,512.090027,514.119995,514.119995,82652800
2024-04-11,515.679993,519.479980,512.080017,518.000000,518.000000,70099000
2024-04-12,514.369995,515.820007,509.079987,510.850006,510.850006,92469100
2024-04-15,515.130005,515.299988,503.579987,504.450012,504.450012,92101400
2024-04-16,504.940002,506.500000,502.209991,503.529999,503.529999,73484000
2024-04-17,506.049988,506.220001,499.119995,500.549988,500.549988,75910300
2024-04-18,501.980011,504.130005,498.559998,499.519989,499.519989,74548100
2024-04-19,499.440002,500.459991,493.859985,495.160004,495.160004,102129100
